id,"name","state","status",latitude,longitude
6139,"Livingston","NJ","verified",40.795495000000000,-74.317414000000000
6140,"Cape May","NJ","verified",38.935245000000000,-74.921589000000000
6141,"Lyndhurst","NJ","verified",40.812092000000000,-74.124657000000000
6142,"Mahwah","NJ","verified",41.085011000000000,-74.157768000000000
6143,"Linwood","NJ","verified",39.353620000000000,-74.574574000000000
6144,"Englishtown","NJ","verified",40.295952000000000,-74.358368000000000
6145,"Haledon","NJ","verified",40.941350000000000,-74.185219000000000
6146,"Whiting","NJ","verified",39.954731000000000,-74.379799000000000
6147,"Manville","NJ","verified",40.548250000000000,-74.586359000000000
6148,"Maple Shade","NJ","verified",39.955445000000000,-75.001269000000000
6149,"Marlboro","NJ","verified",40.314228000000000,-74.248635000000000
6150,"New Monmouth","NJ","verified",40.412849000000000,-74.105690000000000
6151,"West New York","NJ","verified",40.788330000000000,-74.015259000000000
6152,"Metuchen","NJ","verified",40.544165000000000,-74.363029000000000
6153,"Middlesex","NJ","verified",40.578634000000000,-74.500170000000000
6154,"Middletown","NJ","verified",40.404735000000000,-74.126869000000000
6155,"Midland Park","NJ","verified",40.990590000000000,-74.141379000000000
6156,"Millburn","NJ","verified",40.724467000000000,-74.304735000000000
6157,"Tinton Falls","NJ","verified",40.299578000000000,-74.092529000000000
6158,"Jamesburg","NJ","verified",40.349835000000000,-74.437204000000000
6159,"Montclair","NJ","verified",40.812080000000000,-74.212272000000000
6160,"Skillman","NJ","verified",40.428676000000000,-74.699373000000000
6161,"Moorestown","NJ","verified",39.966870000000000,-74.943034000000000
6162,"Denville","NJ","verified",40.861890000000000,-74.496414000000000
6163,"Rockaway","NJ","verified",40.900116000000000,-74.511513000000000
6164,"Morristown","NJ","verified",40.793011000000000,-74.477132000000000
6165,"South River","NJ","verified",40.450497000000000,-74.381963000000000
6166,"Flanders","NJ","verified",40.846918000000000,-74.698892000000000
6167,"Neptune","NJ","verified",40.209709000000000,-74.035858000000000
6168,"New Brunswick","NJ","verified",40.494770000000000,-74.443809000000000
6169,"New Milford","NJ","verified",40.923993000000000,-74.027142000000000
6170,"New Providence","NJ","verified",40.709671000000000,-74.402260000000000
6171,"North Arlington","NJ","verified",40.788920000000000,-74.133039000000000
6172,"North Bergen","NJ","verified",40.792994000000000,-74.020380000000000
6173,"North Brunswick","NJ","verified",40.467800000000000,-74.471899000000000
6174,"Annandale","NJ","verified",40.640805000000000,-74.881774000000000
6175,"North Plainfield","NJ","verified",40.621100000000000,-74.428254000000000
6176,"Nutley","NJ","verified",40.819955000000000,-74.158979000000000
6177,"Mays Landing","NJ","verified",39.451905000000000,-74.726799000000000
6178,"Ocean City","NJ","verified",39.279400000000000,-74.575554000000000
6179,"Oakhurst","NJ","verified",40.271490000000000,-74.015989000000000
6180,"Matawan","NJ","verified",40.409955000000000,-74.232109000000000
6181,"Orange","NJ","verified",40.773245000000000,-74.232419000000000
6182,"Pine Hill","NJ","verified",39.788175000000000,-74.991969000000000
6183,"Palisades Park","NJ","verified",40.847930000000000,-73.997844000000000
6184,"Palmyra","NJ","verified",40.002995000000000,-75.022924000000000
6185,"Paramus","NJ","verified",40.926730000000000,-74.060294000000000
6186,"Montvale","NJ","verified",41.048860000000000,-74.062064000000000
6187,"Hillsdale","NJ","verified",41.002630000000000,-74.039788000000000
6188,"Little Falls","NJ","verified",40.882965000000000,-74.234039000000000
6189,"Paterson","NJ","verified",40.916465000000000,-74.171084000000000
6190,"Haddonfield","NJ","verified",39.898790000000000,-75.030484000000000
6191,"Paulsboro","NJ","verified",39.831580000000000,-75.241269000000000
6192,"Pemberton","NJ","verified",39.973670000000000,-74.682354000000000
6193,"Carneys Point","NJ","verified",39.716671000000000,-75.470963000000000
6194,"Pennsauken","NJ","verified",39.957765000000000,-75.066704000000000
6195,"Pompton Plains","NJ","verified",40.968345000000000,-74.295919000000000
6196,"Perth Amboy","NJ","verified",40.506420000000000,-74.265741000000000
6197,"Phillipsburg","NJ","verified",40.694569000000000,-75.198234000000000
6198,"Tuckerton","NJ","verified",39.603700000000000,-74.337749000000000
6199,"Piscataway","NJ","verified",40.538205000000000,-74.473134000000000
6200,"Plainfield","NJ","verified",40.617623000000000,-74.417061000000000
6201,"Pleasantville","NJ","verified",39.392845000000000,-74.523474000000000
6202,"Pt. Pleasant","NJ","verified",40.072290000000000,-74.070999000000000
6203,"Pompton Lakes","NJ","verified",41.003115000000000,-74.289459000000000
6204,"Princeton","NJ","verified",40.349855000000000,-74.659119000000000
6205,"Rahway","NJ","verified",40.604189000000000,-74.273881000000000
6206,"Franklin Lakes","NJ","verified",41.020320000000000,-74.200064000000000
6207,"Mount Holly","NJ","verified",39.992805000000000,-74.789254000000000
6208,"Randolph","NJ","verified",40.848615000000000,-74.561724000000000
6209,"Little Silver","NJ","verified",40.339859000000000,-74.042885000000000
6210,"Basking Ridge","NJ","verified",40.706147000000000,-74.548155000000000
6211,"Ridgefield Park","NJ","verified",40.858280000000000,-74.024754000000000
6212,"Ridgewood","NJ","verified",40.981515000000000,-74.112613000000000
6213,"Riverside","NJ","verified",40.037842000000000,-74.960460000000000
6214,"Roselle Park","NJ","verified",40.662270000000000,-74.259504000000000
6215,"Succasunna","NJ","verified",40.866064000000000,-74.642499000000000
6216,"Rutherford","NJ","verified",40.825590000000000,-74.108744000000000
6217,"Salem","NJ","verified",39.568930000000000,-75.470419000000000
6218,"Parlin","NJ","verified",40.463360000000000,-74.321369000000000
6219,"Scotch Plains","NJ","verified",40.648503000000000,-74.395427000000000
6220,"Secaucus","NJ","verified",40.788280000000000,-74.054964000000000
6221,"Tabernacle","NJ","verified",39.844070000000000,-74.710228000000000
6222,"West Orange","NJ","verified",40.809862000000000,-74.258033000000000
6223,"West Long Branch","NJ","verified",40.290667000000000,-74.016035000000000
6224,"Monmouth Junction","NJ","verified",40.378520000000000,-74.548264000000000
6225,"Lambertville","NJ","verified",40.368275000000000,-74.945254000000000
6226,"South Plainfield","NJ","verified",40.584949000000000,-74.417187000000000
6227,"Manahawkin","NJ","verified",39.696252000000000,-74.258476000000000
6228,"Sparta","NJ","verified",41.039166000000000,-74.633112000000000
6229,"Spotswood","NJ","verified",40.399505000000000,-74.386594000000000
6230,"Belmar","NJ","verified",40.182890000000000,-74.024339000000000
6231,"Somerdale","NJ","verified",39.848325000000000,-75.015919000000000
6232,"Tenafly","NJ","verified",40.927672000000000,-73.968313000000000
6233,"Toms River","NJ","verified",39.952885000000000,-74.193789000000000
6234,"Hamilton","NJ","verified",40.227112000000000,-74.653816000000000
6235,"Trenton","NJ","verified",40.217875000000000,-74.759404000000000
6236,"Montville","NJ","verified",40.911211000000000,-74.380738000000000
6237,"Union","NJ","verified",40.696105000000000,-74.268514000000000
6238,"Vernon","NJ","verified",41.197352000000000,-74.484001000000000
6239,"Verona","NJ","verified",40.833205000000000,-74.249109000000000
6240,"Williamstown","NJ","verified",39.687410000000000,-75.002934000000000
6241,"Vineland","NJ","verified",39.486190000000000,-75.026144000000000
6242,"Glen Gardner","NJ","verified",40.696571000000000,-74.940918000000000
6243,"Waldwick","NJ","verified",41.011140000000000,-74.119564000000000
6244,"Wall Township","NJ","verified",40.119370000000000,-74.071404000000000
6245,"Hamburg","NJ","verified",41.154085000000000,-74.576444000000000
6246,"Washington","NJ","verified",40.759310000000000,-74.975409000000000
6247,"Sewell","NJ","verified",39.766395000000000,-75.148194000000000
6248,"Warren","NJ","verified",40.612684000000000,-74.498309000000000
6249,"Weehawken","NJ","verified",40.774920000000000,-74.020364000000000
6250,"West Deptford","NJ","verified",39.841358000000000,-75.199791000000000
6251,"North Caldwell","NJ","verified",40.860365000000000,-74.260688000000000
6252,"West Milford","NJ","verified",41.134315000000000,-74.367439000000000
6253,"Chester","NJ","verified",40.787257000000000,-74.688863000000000
6254,"Mendham","NJ","verified",40.775579000000000,-74.602168000000000
6255,"Westfield","NJ","verified",40.654390000000000,-74.345444000000000
6256,"Washington Township","NJ","verified",40.986992000000000,-74.064537000000000
6257,"North Wildwood","NJ","verified",39.001060000000000,-74.796359000000000
6258,"Wildwood","NJ","verified",38.986275000000000,-74.821669000000000
6259,"Willingboro","NJ","verified",40.030584000000000,-74.895251000000000
6260,"Atco","NJ","verified",39.770405000000000,-74.890074000000000
6261,"Wood Ridge","NJ","verified",40.844190000000000,-74.087474000000000
6262,"Woodbridge","NJ","verified",40.554520000000000,-74.278519000000000
6263,"Woodstown","NJ","verified",39.651460000000000,-75.324339000000000
6264,"Alamogordo","NM","verified",32.899250000000000,-105.960323000000000
6265,"Artesia","NM","verified",32.842925000000000,-104.397559000000000
6266,"Aztec","NM","verified",36.826177000000000,-107.992677000000000
6267,"Belen","NM","verified",34.660825000000000,-106.776905000000000
6268,"Bloomfield","NM","verified",36.711215000000000,-107.985054000000000
6269,"Santa Fe","NM","verified",35.691543000000000,-105.937406000000000
6270,"Capitan","NM","verified",33.545570000000000,-105.573699000000000
6271,"Carlsbad","NM","verified",32.418595000000000,-104.229019000000000
6272,"Carrizozo","NM","verified",33.646080000000000,-105.871444000000000
6273,"Kirtland","NM","verified",36.734035000000000,-108.360979000000000
6274,"Taos","NM","verified",36.411610000000000,-105.574219000000000
6275,"Albuquerque","NM","verified",35.084180000000000,-106.648639000000000
6276,"Cimarron","NM","verified",36.510882000000000,-104.919259000000000
6277,"Clayton","NM","verified",36.451951000000000,-103.183669000000000
6278,"Cliff","NM","verified",32.963255000000000,-108.613249000000000
6279,"Cloudcroft","NM","verified",32.957712000000000,-105.745516000000000
6280,"Clovis","NM","verified",34.405230000000000,-103.205339000000000
6281,"Bayard","NM","verified",32.760550000000000,-108.130949000000000
6282,"Corona","NM","verified",34.251620000000000,-105.594660000000000
6283,"Crownpoint","NM","verified",35.677795000000000,-108.153134000000000
6284,"Cuba","NM","verified",36.021962000000000,-106.956496000000000
6285,"Deming","NM","verified",32.268085000000000,-107.758670000000000
6286,"Des Moines","NM","verified",36.761446000000000,-103.834845000000000
6287,"Dexter","NM","verified",33.197750000000000,-104.371704000000000
6288,"Dora","NM","verified",33.982070000000000,-103.335329000000000
6289,"Sandia Park","NM","verified",35.172851000000000,-106.375606000000000
6290,"Tierra Amarilla","NM","verified",36.699318000000000,-106.551053000000000
6291,"Espanola","NM","verified",35.990780000000000,-106.080299000000000
6292,"Estancia","NM","verified",34.758575000000000,-106.055500000000000
6293,"Eunice","NM","verified",32.435860000000000,-103.159429000000000
6294,"Farmington","NM","verified",36.728140000000000,-108.205689000000000
6295,"Floyd","NM","verified",34.214415000000000,-103.571149000000000
6296,"Fort Sumner","NM","verified",34.471710000000000,-104.245300000000000
6297,"Anthony","NM","verified",32.002225000000000,-106.606114000000000
6298,"Gallup","NM","verified",35.527840000000000,-108.743559000000000
6299,"Roswell","NM","verified",33.394820000000000,-104.522750000000000
6300,"Grants","NM","verified",35.150631000000000,-107.849876000000000
6301,"Hagerman","NM","verified",33.114020000000000,-104.327664000000000
6302,"Hatch","NM","verified",32.666080000000000,-107.153379000000000
6303,"Truth Or Consequences","NM","verified",33.136004000000000,-107.231697000000000
6304,"House","NM","verified",34.649600000000000,-103.900509000000000
6305,"Jal","NM","verified",32.113420000000000,-103.193359000000000
6306,"Jemez Pueblo","NM","verified",35.615485000000000,-106.724154000000000
6307,"Lordsburg","NM","verified",32.349830000000000,-108.708815000000000
6308,"Los Alamos","NM","verified",35.880649000000000,-106.304394000000000
6309,"Los Lunas","NM","verified",34.811630000000000,-106.742574000000000
6310,"Loving","NM","verified",32.287025000000000,-104.100999000000000
6311,"Magdalena","NM","verified",34.117206000000000,-107.242785000000000
6312,"Maxwell","NM","verified",36.540020000000000,-104.541344000000000
6313,"Las Cruces","NM","verified",32.306900000000000,-106.777849000000000
6314,"Ojo Caliente","NM","verified",36.301504000000000,-106.045717000000000
6315,"Mora","NM","verified",35.974160000000000,-105.329804000000000
6316,"Moriarty","NM","verified",35.006655000000000,-106.045153000000000
6317,"Mountainair","NM","verified",34.520885000000000,-106.240579000000000
6318,"Navajo","NM","verified",35.900313000000000,-109.029459000000000
6319,"Newcomb","NM","verified",36.283390000000000,-108.705313000000000
6320,"Pecos","NM","verified",35.573915000000000,-105.675373000000000
6321,"Penasco","NM","verified",36.174808000000000,-105.690970000000000
6322,"Questa","NM","verified",36.705574000000000,-105.595398000000000
6323,"Ramah","NM","verified",35.132700000000000,-108.492930000000000
6324,"Rehoboth","NM","verified",35.532830000000000,-108.649958000000000
6325,"Reserve","NM","verified",33.712600000000000,-108.757984000000000
6326,"Rio Rancho","NM","verified",35.241590000000000,-106.660029000000000
6327,"Las Vegas","NM","verified",35.595682000000000,-105.216289000000000
6328,"Roy","NM","verified",35.943580000000000,-104.195799000000000
6329,"Ruidoso","NM","verified",33.333709000000000,-105.680066000000000
6330,"San Jon","NM","verified",35.106660000000000,-103.331064000000000
6331,"Santa Rosa","NM","verified",34.941040000000000,-104.688549000000000
6332,"Santa Teresa","NM","verified",31.846560000000000,-106.628090000000000
6333,"Shiprock","NM","verified",36.785378000000000,-108.683409000000000
6334,"Socorro","NM","verified",34.059931000000000,-106.891847000000000
6335,"Tatum","NM","verified",33.256970000000000,-103.318269000000000
6336,"Texico","NM","verified",34.388730000000000,-103.044639000000000
6337,"Thoreau","NM","verified",35.378465000000000,-108.046567000000000
6338,"Tohatchi","NM","verified",35.856775000000000,-108.753008000000000
6339,"Tucumcari","NM","verified",35.178555000000000,-103.724864000000000
6340,"Tularosa","NM","verified",33.072865000000000,-106.017840000000000
6341,"Zuni","NM","verified",35.068570000000000,-108.852294000000000
6342,"Wagon Mound","NM","verified",36.009000000000000,-104.708139000000000
6343,"New York","NY","verified",40.714550000000000,-74.007124000000000
6344,"Brooklyn","NY","verified",40.692455000000000,-73.990364000000000
6345,"Bronx","NY","verified",40.825745000000000,-73.923249000000000
6346,"Akron","NY","verified",43.020203000000000,-78.502386000000000
6347,"Albany","NY","verified",42.651445000000000,-73.755254000000000
6348,"Bardonia","NY","verified",41.109299000000000,-73.996689000000000
6349,"Alden","NY","verified",42.900135000000000,-78.490919000000000
6350,"Elmsford","NY","verified",41.053720000000000,-73.819654000000000
6351,"Alexandria Bay","NY","verified",44.333378000000000,-75.910940000000000
6352,"Allegany","NY","verified",42.092250000000000,-78.497249000000000
6353,"Parish","NY","verified",43.406514000000000,-76.126182000000000
6354,"Amherst","NY","verified",42.978371000000000,-78.799942000000000
6355,"Amityville","NY","verified",40.678565000000000,-73.418534000000000
6356,"Amsterdam","NY","verified",42.938969000000000,-74.188929000000000
6357,"Briarwood","NY","verified",40.711189000000000,-73.812988000000000
6358,"White Plains","NY","verified",41.033540000000000,-73.764154000000000
6359,"Ardsley","NY","verified",41.011691000000000,-73.846802000000000
6360,"LaGrange","NY","verified",41.662599000000000,-73.796903000000000
6361,"Attica","NY","verified",42.864020000000000,-78.280985000000000
6362,"Auburn","NY","verified",42.929365000000000,-76.565914000000000
6363,"Jamaica","NY","verified",40.701782000000000,-73.808420000000000
6364,"Keeseville","NY","verified",44.506153000000000,-73.483118000000000
6365,"Averill Park","NY","verified",42.634090000000000,-73.553379000000000
6366,"Avon","NY","verified",42.912528000000000,-77.746922000000000
6367,"Babylon","NY","verified",40.695580000000000,-73.326524000000000
6368,"Baldwin","NY","verified",42.094464000000000,-76.693090000000000
6369,"Ballston Spa","NY","verified",43.002410000000000,-73.851524000000000
6370,"Barker","NY","verified",42.317975000000000,-75.952212000000000
6371,"Batavia","NY","verified",42.998362000000000,-78.188247000000000
6372,"Bay Shore","NY","verified",40.720233000000000,-73.249220000000000
6373,"Bayport","NY","verified",40.736615000000000,-73.056794000000000
6374,"Bayside","NY","verified",40.776750000000000,-73.782535000000000
6375,"Beacon","NY","verified",41.506665000000000,-73.972824000000000
6376,"West Chazy","NY","verified",44.820690000000000,-73.507812000000000
6377,"Brookhaven","NY","verified",40.773700000000000,-72.912244000000000
6378,"Buffalo","NY","verified",42.885440000000000,-78.878464000000000
6379,"Delmar","NY","verified",42.622815000000000,-73.831179000000000
6380,"Bethpage","NY","verified",40.742985000000000,-73.477964000000000
6381,"School Information: The Big Apple Academy is a coeducational independent school for students enrolle","NY","verified",40.706652000000000,-73.972569000000000
6382,"Binghamton","NY","verified",42.098687000000000,-75.911271000000000
6383,"East Syracuse","NY","verified",43.064530000000000,-76.071014000000000
6384,"Syracuse","NY","verified",43.049990000000000,-76.147389000000000
6385,"Rye Brook","NY","verified",41.005139000000000,-73.682606000000000
6386,"Brewster","NY","verified",41.394472000000000,-73.616890000000000
6387,"Briarcliff Manor","NY","verified",41.149615000000000,-73.829794000000000
6388,"Rochester","NY","verified",43.155500000000000,-77.616033000000000
6389,"Broadalbin","NY","verified",43.057373000000000,-74.199242000000000
6390,"Brockport","NY","verified",43.214235000000000,-77.937294000000000
6391,"Bronxville","NY","verified",40.936062000000000,-73.831224000000000
6392,"Brushton","NY","verified",44.830090000000000,-74.514109000000000
6393,"Burnt Hills","NY","verified",42.912750000000000,-73.895576000000000
6394,"Queens","NY","verified",40.713985000000000,-73.829959000000000
6395,"Armonk","NY","verified",41.119417000000000,-73.708388000000000
6396,"Cairo","NY","verified",42.301075000000000,-74.001464000000000
6397,"Caledonia","NY","verified",42.973875000000000,-77.853294000000000
6398,"Farmington","NY","verified",42.956366000000000,-77.342655000000000
6399,"Cambridge","NY","verified",43.028100000000000,-73.383374000000000
6400,"Camden","NY","verified",43.335905000000000,-75.747414000000000
6401,"Canajoharie","NY","verified",42.906496000000000,-74.571788000000000
6402,"Canastota","NY","verified",43.080140000000000,-75.754909000000000
6403,"Tonawanda","NY","verified",43.018839000000000,-78.886371000000000
6404,"Carmel","NY","verified",41.427800000000000,-73.676924000000000
6405,"Carthage","NY","verified",43.980070000000000,-75.606174000000000
6406,"Troy","NY","verified",42.734495000000000,-73.688094000000000
6407,"Cato","NY","verified",43.168745000000000,-76.572894000000000
6408,"Catskill","NY","verified",42.217682000000000,-73.864520000000000
6409,"Cattaraugus","NY","verified",42.328925000000000,-78.868273000000000
6410,"Cazenovia","NY","verified",42.929600000000000,-75.848452000000000
6411,"Center Moriches","NY","verified",40.800010000000000,-72.788964000000000
6412,"Centereach","NY","verified",40.858423000000000,-73.084700000000000
6413,"Central Islip","NY","verified",40.802070000000000,-73.211909000000000
6414,"Mineola","NY","verified",40.748705000000000,-73.642488000000000
6415,"Albion","NY","verified",43.245720000000000,-78.193764000000000
6416,"Trumansburg","NY","verified",42.542090000000000,-76.664480000000000
6417,"Baldwinsville","NY","verified",43.158626000000000,-76.333078000000000
6418,"Chateaugay","NY","verified",44.926495000000000,-74.080164000000000
6419,"Chatham","NY","verified",42.363152000000000,-73.595589000000000
6420,"Cheektowaga","NY","verified",42.903935000000000,-78.740574000000000
6421,"Cherry Valley","NY","verified",42.797180000000000,-74.751831000000000
6422,"Chittenango","NY","verified",43.043804000000000,-75.875602000000000
6423,"Middle Village","NY","verified",40.712247000000000,-73.884160000000000
6424,"Churchville","NY","verified",43.100345000000000,-77.884669000000000
6425,"Cicero","NY","verified",43.177106000000000,-76.082399000000000
6426,"Cincinnatus","NY","verified",42.538145000000000,-75.896640000000000
6427,"Clarence","NY","verified",42.981184000000000,-78.584847000000000
6428,"New City","NY","verified",41.148280000000000,-74.009799000000000
6429,"West Nyack","NY","verified",41.102320000000000,-73.972469000000000
6430,"Clinton","NY","verified",44.954170000000000,-73.929394000000000
6431,"Richmondville","NY","verified",42.634830000000000,-74.565132000000000
6432,"Cohoes","NY","verified",42.774635000000000,-73.700089000000000
6433,"Cold Spring Harbor","NY","verified",40.870681000000000,-73.458310000000000
6434,"Colton","NY","verified",44.554220000000000,-74.941174000000000
6435,"Ghent","NY","verified",42.331640000000000,-73.611975000000000
6436,"East Greenbush","NY","verified",42.589995000000000,-73.700834000000000
6437,"Commack","NY","verified",40.847146000000000,-73.291461000000000
6438,"Port Jefferson Station","NY","verified",40.929723000000000,-73.051846000000000
6439,"Staten Island","NY","verified",40.642440000000000,-74.075283000000000
6440,"Bohemia","NY","verified",40.765725000000000,-73.101109000000000
6441,"Cooperstown","NY","verified",42.700580000000000,-74.924694000000000
6442,"Copiague","NY","verified",40.684996000000000,-73.400861000000000
6443,"Corinth","NY","verified",43.244228000000000,-73.829907000000000
6444,"Painted Post","NY","verified",42.160340000000000,-77.090554000000000
6445,"New Windsor","NY","verified",41.477375000000000,-74.022789000000000
6446,"Cortland","NY","verified",42.603495000000000,-76.174824000000000
6447,"Coxsackie","NY","verified",42.348061000000000,-73.800150000000000
6448,"Croton-on-Hudson","NY","verified",41.207180000000000,-73.888294000000000
6449,"Cuba","NY","verified",42.219505000000000,-78.276904000000000
6450,"Port Byron","NY","verified",43.037220000000000,-76.622915000000000
6451,"Dansville","NY","verified",42.561640000000000,-77.696599000000000
6452,"Deer Park","NY","verified",40.758150000000000,-73.327739000000000
6453,"Depew","NY","verified",42.904405000000000,-78.686394000000000
6454,"Geneva","NY","verified",42.866420000000000,-76.982094000000000
6455,"Levittown","NY","verified",40.725952000000000,-73.512739000000000
6456,"Dobbs Ferry","NY","verified",41.015190000000000,-73.874889000000000
6457,"Dover Plains","NY","verified",41.738663000000000,-73.579848000000000
6458,"Dryden","NY","verified",42.490615000000000,-76.296169000000000
6459,"Dundee","NY","verified",42.522855000000000,-76.976679000000000
6460,"Dunkirk","NY","verified",42.487240000000000,-79.335779000000000
6461,"East Aurora","NY","verified",42.767925000000000,-78.612614000000000
6462,"East Hampton","NY","verified",40.963298000000000,-72.185620000000000
6463,"Islip Terrace","NY","verified",40.749070000000000,-73.194104000000000
6464,"East Meadow","NY","verified",40.713577000000000,-73.544431000000000
6465,"East Rochester","NY","verified",43.110220000000000,-77.494157000000000
6466,"East Rockaway","NY","verified",40.646412000000000,-73.664848000000000
6467,"Eastchester","NY","verified",40.956334000000000,-73.815181000000000
6468,"Manorville","NY","verified",40.872879000000000,-72.805740000000000
6469,"Eden","NY","verified",42.664784000000000,-78.888839000000000
6470,"Scarsdale","NY","verified",40.988237000000000,-73.796815000000000
6471,"Elba","NY","verified",43.081950000000000,-78.186327000000000
6472,"Eldred","NY","verified",41.527407000000000,-74.885498000000000
6473,"Elwood","NY","verified",40.845360000000000,-73.335373000000000
6474,"Fabius","NY","verified",42.834917000000000,-75.987804000000000
6475,"Fairport","NY","verified",43.101060000000000,-77.441914000000000
6476,"Bridgewater","NY","verified",42.879265000000000,-75.252980000000000
6477,"Falconer","NY","verified",42.120395000000000,-79.196489000000000
6478,"Fallsburg","NY","verified",41.731790000000000,-74.605109000000000
6479,"Farmingdale","NY","verified",40.731870000000000,-73.445730000000000
6480,"Manlius","NY","verified",43.001887000000000,-75.979914000000000
6481,"Seneca Falls","NY","verified",42.910540000000000,-76.808839000000000
6482,"Floral Park","NY","verified",40.742901000000000,-73.712639000000000
6483,"Flushing","NY","verified",40.763583000000000,-73.830038000000000
6484,"Fonda","NY","verified",42.954452000000000,-74.375714000000000
6485,"Forest Hills","NY","verified",40.722736000000000,-73.847969000000000
6486,"Fort Plain","NY","verified",42.930672000000000,-74.623367000000000
6487,"Bedford","NY","verified",41.208090000000000,-73.643794000000000
6488,"Fresh Meadows","NY","verified",40.741489000000000,-73.783478000000000
6489,"Frankfort","NY","verified",43.036385000000000,-75.074074000000000
6490,"Hyde Park","NY","verified",41.791500000000000,-73.935554000000000
6491,"Fredonia","NY","verified",42.440135000000000,-79.331214000000000
6492,"Freeport","NY","verified",40.658455000000000,-73.587219000000000
6493,"Frewsburg","NY","verified",42.052663000000000,-79.160643000000000
6494,"Fulton","NY","verified",43.321139000000000,-76.414841000000000
6495,"Galway","NY","verified",43.020285000000000,-74.031818000000000
6496,"Garden City","NY","verified",40.726050000000000,-73.636909000000000
6497,"Dexter","NY","verified",44.010158000000000,-76.045150000000000
6498,"Belmont","NY","verified",42.223226000000000,-78.034551000000000
6499,"Geneseo","NY","verified",42.793381000000000,-77.816160000000000
6500,"Hewlett","NY","verified",40.641775000000000,-73.697731000000000
6501,"Glen Cove","NY","verified",40.863949000000000,-73.630783000000000
6502,"Glens Falls","NY","verified",43.311220000000000,-73.643759000000000
6503,"Gloversville","NY","verified",43.050630000000000,-74.344459000000000
6504,"Yonkers","NY","verified",40.932994000000000,-73.898740000000000
6505,"Goshen","NY","verified",41.406830000000000,-74.316574000000000
6506,"Gowanda","NY","verified",42.463845000000000,-78.934154000000000
6507,"Grand Island","NY","verified",43.012245000000000,-78.957836000000000
6508,"Climax","NY","verified",42.370650000000000,-73.858704000000000
6509,"Great Neck","NY","verified",40.800700000000000,-73.728014000000000
6510,"Greene","NY","verified",42.331548000000000,-75.773735000000000
6511,"Greenport","NY","verified",42.242294000000000,-73.765724000000000
6512,"Greenville","NY","verified",42.387495000000000,-73.999904000000000
6513,"Groton","NY","verified",42.589250000000000,-76.367314000000000
6514,"Ridgewood","NY","verified",40.700745000000000,-73.895094000000000
6515,"Guilderland Ctr.","NY","verified",42.703444000000000,-73.965678000000000
6516,"Franklin Square","NY","verified",40.707910000000000,-73.680043000000000
6517,"Lake Luzerne","NY","verified",43.316765000000000,-73.840169000000000
6518,"Cold Spring","NY","verified",41.418235000000000,-73.957674000000000
6519,"Dix Hills","NY","verified",40.814640000000000,-73.323013000000000
6520,"Hammondsport","NY","verified",42.408428000000000,-77.223930000000000
6521,"Hampton Bays","NY","verified",40.872940000000000,-72.520034000000000
6522,"Hannibal","NY","verified",43.321216000000000,-76.579844000000000
6523,"Greenlawn","NY","verified",40.860700000000000,-73.364448000000000
6524,"Harpursville","NY","verified",42.181768000000000,-75.630448000000000
6525,"Harrison","NY","verified",40.970073000000000,-73.712231000000000
6526,"Hastings-on-Hudson","NY","verified",40.996354000000000,-73.882973000000000
6527,"Hauppauge","NY","verified",40.825147000000000,-73.203606000000000
6528,"Bath","NY","verified",42.337705000000000,-77.317889000000000
6529,"Hempstead","NY","verified",40.709910000000000,-73.622794000000000
6530,"Montrose","NY","verified",41.251863000000000,-73.931768000000000
6531,"Herkimer","NY","verified",43.024842000000000,-74.983486000000000
6532,"New Hyde Park","NY","verified",40.733541000000000,-73.680648000000000
6533,"Hicksville","NY","verified",40.763445000000000,-73.527531000000000
6534,"Highland","NY","verified",41.526558000000000,-74.883490000000000
6535,"Hilton","NY","verified",43.290645000000000,-77.797709000000000
6536,"Holley","NY","verified",43.222778000000000,-78.024173000000000
6537,"Homer","NY","verified",42.643622000000000,-76.188381000000000
6538,"Honeoye","NY","verified",42.790455000000000,-77.519379000000000
6539,"Schaghticoke","NY","verified",42.896820000000000,-73.586540000000000
6540,"Chappaqua","NY","verified",41.156335000000000,-73.773409000000000
6541,"Hornell","NY","verified",42.327330000000000,-77.660819000000000
6542,"Horseheads","NY","verified",42.172655000000000,-76.826069000000000
6543,"Hudson Falls","NY","verified",43.304476000000000,-73.584071000000000
6544,"Hudson","NY","verified",42.252826000000000,-73.791430000000000
6545,"Huntington","NY","verified",40.871954000000000,-73.429984000000000
6546,"Valatie","NY","verified",42.413389000000000,-73.677359000000000
6547,"Watertown","NY","verified",43.975589000000000,-75.913164000000000
6548,"Philadelphia","NY","verified",44.158192000000000,-75.707512000000000
6549,"Elma","NY","verified",42.848849000000000,-78.640556000000000
6550,"Irvington","NY","verified",41.039180000000000,-73.867869000000000
6551,"Islip","NY","verified",40.728110000000000,-73.218264000000000
6552,"Ithaca","NY","verified",42.440495000000000,-76.495454000000000
6553,"Fort Montgomery","NY","verified",41.331589000000000,-73.987328000000000
6554,"Jamestown","NY","verified",42.096050000000000,-79.237799000000000
6555,"De Witt","NY","verified",43.038712000000000,-76.073792000000000
6556,"Jasper","NY","verified",42.121450000000000,-77.503189000000000
6557,"Jericho","NY","verified",40.791005000000000,-73.538134000000000
6558,"Hurley","NY","verified",41.925909000000000,-74.063925000000000
